video_id,feature_name,start_time,end_time,start_frame,end_frame
P18_07,pot,00:00:25.90,00:00:27.36,1554,1641
P18_07,lid,00:00:26.80,00:00:28.25,1608,1695
P18_07,top:stove,00:00:28.02,00:00:29.43,1681,1765
P18_08,lid:pot,00:00:02.88,00:00:04.96,172,297
P18_08,lid,00:00:05.81,00:00:07.05,348,423
P18_08,pasta,00:00:25.53,00:00:35.38,1531,2122
P18_08,plate,00:00:36.32,00:00:37.19,2179,2231
P18_08,pasta,00:00:37.22,00:00:40.97,2233,2458
P18_08,fork,00:00:40.72,00:00:42.26,2443,2535
P18_08,top:stove,00:00:42.36,00:00:47.32,2541,2839
P18_08,lid:salt,00:00:47.38,00:00:50.72,2842,3043
P18_08,salt,00:00:50.71,00:00:53.33,3042,3199
P18_08,cupboard,00:00:52.99,00:00:55.38,3179,3322
P18_08,top:stove,00:01:01.44,00:01:03.44,3686,3806
P18_08,cupboard,00:00:07.75,00:00:09.19,465,551
P18_08,pepper,00:00:10.53,00:00:12.03,631,721
P18_08,pepper,00:00:13.59,00:00:14.85,815,891
P18_08,salt,00:00:15.38,00:00:16.77,922,1006
P18_08,lid:salt,00:00:17.28,00:00:18.30,1036,1098
P18_08,salt,00:00:18.61,00:00:21.26,1116,1275
P18_08,salt,00:00:21.64,00:00:22.53,1298,1351
P18_08,plate,00:00:24.00,00:00:25.75,1440,1545
P18_09,top:stove,00:00:02.57,00:00:04.39,154,263
P18_09,pot,00:00:04.27,00:00:06.25,256,375
P18_09,sauce,00:00:38.49,00:00:46.44,2309,2786
P18_09,fork,00:00:50.20,00:00:51.03,3012,3061
P18_09,pasta,00:00:51.10,00:01:09.22,3066,4153
P18_09,lid,00:01:10.51,00:01:11.70,4230,4302
P18_09,jar:pasta:sauce,00:01:12.30,00:01:15.25,4338,4515
P18_09,jar,00:01:16.19,00:01:17.38,4571,4642
P18_09,pasta,00:01:22.45,00:01:29.41,4947,5364
P18_09,pot,00:01:30.61,00:01:32.44,5436,5546
P18_09,tap,00:01:32.54,00:01:34.84,5552,5690
P18_09,fork,00:01:34.94,00:01:39.39,5696,5963
P18_09,lid,00:00:08.05,00:00:08.78,483,526
P18_09,cupboard,00:01:41.60,00:01:42.39,6096,6143
P18_09,tupperware,00:01:43.08,00:01:44.87,6184,6292
P18_09,cupboard,00:01:44.81,00:01:45.80,6288,6348
P18_09,tupperware,00:01:48.48,00:01:49.78,6508,6586
P18_09,fork,00:01:49.88,00:01:52.44,6592,6746
P18_09,pot,00:01:53.08,00:02:07.64,6784,7658
P18_09,tap,00:02:07.87,00:02:08.87,7672,7732
P18_09,pasta,00:02:10.44,00:02:24.94,7826,8696
P18_09,plate,00:02:24.78,00:02:28.88,8686,8932
P18_09,tap,00:02:30.34,00:02:32.14,9020,9128
P18_09,water:pot,00:00:08.76,00:00:17.02,525,1021
P18_09,hand,00:02:32.08,00:02:35.13,9124,9307
P18_09,hand,00:02:34.28,00:02:46.55,9256,9993
P18_09,soap,00:02:35.09,00:02:37.84,9305,9470
P18_09,sponge,00:02:57.60,00:03:07.94,10656,11276
P18_09,pot,00:02:58.71,00:03:00.31,10722,10818
P18_09,pot,00:03:25.80,00:03:41.00,12348,13260
P18_09,pot,00:03:51.04,00:03:52.72,13862,13963
P18_09,lid:pot,00:03:53.64,00:03:58.27,14018,14296
P18_09,lid:pot,00:04:00.13,00:04:11.52,14407,15091
P18_09,tap,00:04:25.46,00:04:27.57,15927,16054
P18_09,lid,00:00:18.89,00:00:21.38,1133,1282
P18_09,lid,00:04:27.67,00:04:31.26,16060,16275
P18_09,hand,00:04:31.36,00:04:34.77,16281,16486
P18_09,pot,00:00:21.55,00:00:23.85,1293,1431
P18_09,fridge,00:00:25.51,00:00:27.16,1530,1629
P18_09,sauce:jarred,00:00:27.84,00:00:29.29,1670,1757
P18_09,sauce:jarred,00:00:29.37,00:00:37.58,1762,2254
P18_09,cap:sauce,00:00:34.28,00:00:38.39,2056,2303
P18_10,lid,00:00:01.94,00:00:04.50,116,270
P18_10,plate,00:00:03.28,00:00:04.46,196,267
P18_10,fork,00:00:22.18,00:00:23.05,1330,1383
P18_10,cupboard,00:00:24.01,00:00:25.69,1440,1541
P18_10,plate,00:00:25.08,00:00:26.64,1504,1598
P18_10,cupboard,00:00:26.55,00:00:28.03,1593,1681
P18_10,drawer,00:00:28.51,00:00:29.83,1710,1789
P18_10,fork,00:00:28.64,00:00:30.47,1718,1828
P18_10,spoon,00:00:30.23,00:00:31.31,1813,1878
P18_10,drawer,00:00:31.01,00:00:31.89,1860,1913
P18_10,spoon,00:00:32.96,00:00:33.67,1977,2020
P18_10,water,00:00:35.62,00:00:39.04,2137,2342
P18_10,plate,00:00:04.71,00:00:05.81,282,348
P18_10,water,00:00:42.07,00:00:45.29,2524,2717
P18_10,machine:coffee,00:00:49.24,00:00:49.86,2954,2991
P18_10,filter:coffee,00:00:51.28,00:00:52.84,3076,3170
P18_10,filter:coffee,00:00:54.30,00:00:55.08,3258,3304
P18_10,cupboard,00:00:56.53,00:00:57.26,3391,3435
P18_10,filter:coffee,00:00:57.00,00:01:12.69,3420,4361
P18_10,filter:coffee,00:00:57.66,00:00:58.85,3459,3531
P18_10,machine:coffee,00:01:12.79,00:01:15.30,4367,4518
P18_10,filter:coffee,00:01:15.40,00:01:17.33,4524,4639
P18_10,coffee,00:01:22.65,00:01:25.33,4959,5119
P18_10,pot,00:00:06.65,00:00:15.22,399,913
P18_10,coffee,00:01:26.55,00:01:28.67,5193,5320
P18_10,spoon,00:01:29.14,00:01:30.73,5348,5443
P18_10,coffee,00:01:31.10,00:01:33.73,5466,5623
P18_10,coffee,00:01:33.75,00:01:44.15,5625,6249
P18_10,machine:coffee,00:01:44.15,00:01:45.10,6249,6306
P18_10,coffee,00:01:44.96,00:01:50.82,6297,6649
P18_10,machine:coffee,00:01:45.20,00:01:46.23,6312,6373
P18_10,coffee,00:01:50.54,00:01:53.20,6632,6792
P18_10,filter,00:01:54.28,00:01:55.17,6856,6910
P18_10,cupboard,00:01:54.84,00:01:56.56,6890,6993
P18_10,pot,00:00:06.86,00:00:08.50,411,510
P18_10,bread:toast,00:01:57.63,00:01:59.23,7057,7153
P18_10,bread:toast,00:02:00.87,00:02:04.87,7252,7492
P18_10,slice:toast:bread,00:02:05.14,00:02:08.90,7508,7734
P18_10,bread:toast,00:02:09.01,00:02:12.21,7740,7932
P18_10,bread:toast,00:02:12.69,00:02:19.80,7961,8388
P18_10,bread:toast,00:02:19.82,00:02:23.02,8389,8581
P18_10,lid,00:00:08.28,00:00:09.91,496,594
P18_10,cupboard,00:00:10.01,00:00:14.93,600,895
P18_10,cupboard,00:00:15.07,00:00:16.57,904,994
P18_10,cup,00:00:16.92,00:00:19.44,1015,1166
P18_10,plate,00:00:20.09,00:00:22.04,1205,1322
P18_11,plate,00:00:02.96,00:00:04.21,177,252
P18_11,plate,00:00:04.47,00:00:05.25,268,315
P18_11,knife,00:00:23.41,00:00:24.26,1404,1455
P18_11,drawer,00:00:24.36,00:00:25.22,1461,1513
P18_11,cupboard,00:00:27.05,00:00:28.26,1623,1695
P18_11,bowl,00:00:29.54,00:00:30.97,1772,1858
P18_11,bowl,00:00:30.88,00:00:32.92,1852,1975
P18_11,cupboard,00:00:33.02,00:00:33.99,1981,2039
P18_11,fridge,00:00:34.08,00:00:36.46,2044,2187
P18_11,bag:salad,00:00:37.16,00:00:39.04,2229,2342
P18_11,bag,00:00:39.07,00:00:40.05,2344,2403
P18_11,cucumber,00:00:40.55,00:00:42.55,2433,2553
P18_11,pot:coffee,00:00:05.62,00:00:08.34,337,500
P18_11,cucumber,00:00:43.15,00:00:43.90,2589,2634
P18_11,ham,00:00:45.14,00:00:47.11,2708,2826
P18_11,ham,00:00:48.96,00:00:49.75,2937,2985
P18_11,bag:plastic,00:00:51.65,00:00:52.98,3099,3178
P18_11,fridge,00:00:53.79,00:00:55.13,3227,3307
P18_11,bag,00:00:56.19,00:00:57.63,3371,3457
P18_11,bag:salad,00:00:58.30,00:01:03.74,3498,3824
P18_11,salad,00:01:03.90,00:01:17.85,3834,4671
P18_11,bag:salad,00:01:19.45,00:01:30.45,4767,5427
P18_11,wrap:elastic,00:01:26.04,00:01:30.34,5162,5420
P18_11,lid,00:00:08.44,00:00:09.85,506,591
P18_11,bag,00:01:29.85,00:01:30.95,5391,5457
P18_11,drawer,00:01:32.42,00:01:33.91,5545,5634
P18_11,knife,00:01:33.92,00:01:34.93,5635,5695
P18_11,cucumber,00:01:36.88,00:01:39.41,5812,5964
P18_11,cucumber,00:01:40.75,00:01:44.94,6045,6296
P18_11,wrap:plastic,00:01:45.85,00:01:50.60,6351,6636
P18_11,cucumber,00:01:50.78,00:01:51.94,6646,6716
P18_11,cucumber,00:01:52.05,00:01:54.17,6723,6850
P18_11,fridge,00:01:56.40,00:01:57.86,6984,7071
P18_11,salad,00:01:56.66,00:01:59.82,6999,7189
P18_11,pot:coffee,00:00:09.95,00:00:12.45,597,747
P18_11,fridge,00:01:58.85,00:02:00.21,7131,7212
P18_11,light,00:02:00.96,00:02:02.56,7257,7353
P18_11,tap,00:02:04.00,00:02:05.74,7440,7544
P18_11,soap,00:02:07.21,00:02:08.46,7632,7707
P18_11,hand,00:02:09.09,00:02:14.09,7745,8045
P18_11,sponge,00:02:16.62,00:02:17.50,8197,8250
P18_11,cup,00:02:18.79,00:02:42.25,8327,9735
P18_11,cup,00:02:42.75,00:02:45.43,9765,9925
P18_11,knife,00:02:46.23,00:02:56.99,9973,10619
P18_11,knife,00:02:53.07,00:03:00.03,10384,10801
P18_11,cup,00:00:12.53,00:00:14.17,751,850
P18_11,cucumber,00:03:00.51,00:03:06.40,10830,11184
P18_11,tap,00:03:06.50,00:03:09.19,11190,11351
P18_11,cucumber,00:03:10.63,00:03:13.74,11437,11624
P18_11,cucumber,00:03:14.92,00:03:16.08,11695,11764
P18_11,hand,00:03:16.45,00:03:18.76,11787,11925
P18_11,knife,00:03:19.44,00:03:22.01,11966,12120
P18_11,cucumber,00:03:22.11,00:03:38.87,12126,13132
P18_11,cucumber,00:03:38.84,00:03:45.04,13130,13502
P18_11,bag,00:03:45.29,00:03:47.56,13517,13653
P18_11,cup,00:00:15.26,00:00:16.76,915,1005
P18_11,bag:toast:bread,00:03:47.61,00:03:54.62,13656,14077
P18_11,slice:toast:bread,00:03:54.44,00:03:58.92,14066,14335
P18_11,slice:toast:bread,00:03:58.66,00:04:00.49,14319,14429
P18_11,toaster,00:04:00.29,00:04:02.40,14417,14544
P18_11,toaster,00:04:02.48,00:04:03.63,14548,14617
P18_11,raisin,00:04:03.34,00:04:08.70,14600,14922
P18_11,raisin,00:04:08.25,00:04:11.16,14895,15069
P18_11,raisin,00:04:11.26,00:04:17.13,15075,15427
P18_11,bag,00:04:17.23,00:04:19.43,15433,15565
P18_11,salad,00:04:21.04,00:04:29.98,15662,16198
P18_11,cupboard,00:00:18.23,00:00:19.14,1093,1148
P18_11,bag,00:04:30.14,00:04:39.28,16208,16756
P18_11,bag:plastic,00:04:39.13,00:04:42.78,16747,16966
P18_11,fridge,00:04:43.22,00:04:44.58,16993,17074
P18_11,bag,00:04:44.76,00:04:46.05,17085,17163
P18_11,fridge,00:04:46.48,00:04:47.44,17188,17246
P18_11,bag:toast:bread,00:04:48.79,00:05:05.80,17327,18348
P18_11,tap,00:05:06.87,00:05:08.01,18412,18480
P18_11,soap,00:05:10.60,00:05:11.92,18636,18715
P18_11,hand,00:05:13.50,00:05:25.03,18810,19501
P18_11,tap,00:05:23.67,00:05:24.42,19420,19465
P18_11,cup,00:00:19.20,00:00:20.21,1152,1212
P18_11,hand,00:05:26.27,00:05:29.30,19576,19758
P18_11,fork,00:05:30.49,00:05:33.15,19829,19989
P18_11,drawer,00:05:33.16,00:05:33.70,19989,20022
P18_11,fork,00:05:34.18,00:05:36.21,20050,20172
P18_11,salad,00:05:36.31,00:06:03.65,20178,21819
P18_11,knife,00:06:04.06,00:06:07.63,21843,22057
P18_11,plate,00:06:08.00,00:06:17.63,22080,22657
P18_11,ham,00:06:08.67,00:06:10.12,22120,22207
P18_11,ham,00:06:10.20,00:06:12.14,22212,22328
P18_11,ham,00:06:12.70,00:06:16.99,22362,22619
P18_11,drawer,00:00:22.22,00:00:23.32,1333,1399
P18_11,ham,00:06:17.81,00:06:18.83,22668,22729
P18_11,slice:cheese,00:06:19.92,00:06:24.97,22795,23098
P18_11,slice:cheese,00:06:20.03,00:06:22.13,22801,22927
P18_11,plate,00:06:25.07,00:06:26.71,23104,23202
P18_11,ham,00:06:27.13,00:06:34.47,23227,23668
P18_11,fridge,00:06:34.57,00:06:35.36,23674,23721
P18_11,bread:toast,00:06:35.83,00:06:37.83,23749,23869
P18_11,ham,00:06:38.13,00:06:40.83,23887,24049
P18_11,cheese,00:06:40.93,00:06:43.14,24055,24188
P18_12,plate,00:00:03.95,00:00:05.44,237,326
P18_12,bowl,00:00:05.54,00:00:07.94,332,476
P18_12,knife,00:01:14.47,00:01:15.22,4468,4513
P18_12,knife,00:01:15.18,00:01:18.82,4510,4729
P18_12,knife,00:01:18.91,00:01:22.43,4734,4945
P18_12,knife,00:01:22.52,00:01:24.77,4951,5086
P18_12,fork,00:01:24.97,00:01:30.10,5098,5406
P18_12,fork,00:01:30.17,00:01:36.33,5410,5779
P18_12,fork,00:01:36.25,00:01:38.25,5775,5895
P18_12,plate,00:01:38.49,00:01:52.77,5909,6766
P18_12,plate,00:01:52.25,00:02:06.20,6735,7572
P18_12,tap,00:02:06.55,00:02:07.81,7593,7668
P18_12,bowl,00:00:08.04,00:00:12.35,482,741
P18_12,plate,00:02:08.16,00:02:11.41,7689,7884
P18_12,food,00:02:13.01,00:02:31.99,7980,9119
P18_12,cupboard,00:02:31.00,00:02:33.89,9060,9233
P18_12,cupboard,00:02:32.34,00:02:33.78,9140,9226
P18_12,food,00:02:34.32,00:02:41.38,9259,9682
P18_12,tap,00:02:42.09,00:02:43.46,9725,9807
P18_12,soap,00:02:43.47,00:02:46.30,9808,9978
P18_12,hand,00:02:47.54,00:03:01.19,10052,10871
P18_12,hand,00:03:06.88,00:03:11.39,11212,11483
P18_12,light,00:03:09.76,00:03:13.48,11385,11608
P18_12,sponge,00:00:20.71,00:00:21.55,1242,1293
P18_12,cup,00:03:13.58,00:03:15.09,11614,11705
P18_12,water,00:03:14.99,00:03:19.85,11699,11991
P18_12,water,00:03:19.58,00:03:25.11,11974,12306
P18_12,cup,00:03:25.55,00:03:27.14,12333,12428
P18_12,bowl,00:00:22.85,00:00:26.02,1371,1561
P18_12,bowl,00:00:25.96,00:00:43.85,1557,2631
P18_12,sponge,00:00:43.96,00:00:44.84,2637,2690
P18_12,bowl,00:00:44.57,00:00:55.31,2674,3318
P18_12,bowl,00:00:55.41,00:01:12.06,3324,4323
P18_12,bowl,00:01:12.03,00:01:14.77,4321,4486
P19_05,fridge,00:00:02.24,00:00:04.14,134,248
P19_05,milk,00:00:05.11,00:00:07.38,306,442
P19_05,drawer,00:00:54.11,00:00:55.14,3246,3308
P19_05,bowl,00:00:58.38,00:01:01.20,3502,3672
P19_05,microwave,00:01:04.42,00:01:10.37,3865,4222
P19_05,bowl,00:00:08.09,00:00:11.98,485,718
P19_05,milk,00:00:13.01,00:00:22.78,780,1366
P19_05,fridge,00:00:25.50,00:00:27.76,1530,1665
P19_05,fridge,00:00:27.61,00:00:29.44,1656,1766
P19_05,cup:measuring,00:00:31.44,00:00:33.52,1886,2011
P19_05,oatmeal,00:00:36.87,00:00:42.24,2212,2534
P19_05,oatmeal,00:00:43.49,00:00:47.68,2609,2860
P19_05,bag,00:00:48.91,00:00:54.10,2934,3246
P19_06,light,00:00:00.98,00:00:03.35,58,201
P19_06,fire,00:00:03.81,00:00:06.70,228,402
P19_06,fridge,00:00:41.39,00:00:43.24,2483,2594
P19_06,ladle,00:00:45.60,00:00:50.97,2736,3058
P19_06,ladle,00:00:49.71,00:00:53.23,2982,3193
P19_06,bacon,00:00:52.58,00:01:02.93,3154,3775
P19_06,bacon,00:00:59.78,00:01:09.63,3586,4177
P19_06,bacon,00:01:09.73,00:01:15.72,4183,4543
P19_06,bacon,00:01:13.55,00:01:17.84,4413,4670
P19_06,bacon,00:01:19.67,00:01:30.83,4780,5449
P19_06,egg,00:01:30.78,00:01:32.63,5446,5557
P19_06,egg,00:01:33.25,00:01:37.89,5595,5873
P19_06,fridge,00:00:11.56,00:00:13.32,693,799
P19_06,egg,00:01:37.14,00:01:40.58,5828,6034
P19_06,egg,00:01:40.68,00:01:46.47,6040,6388
P19_06,bacon,00:01:48.31,00:01:57.93,6498,7075
P19_06,egg,00:01:58.17,00:02:13.83,7090,8029
P19_06,egg,00:02:10.08,00:03:20.14,7804,12008
P19_06,egg,00:02:14.64,00:02:28.52,8078,8911
P19_06,egg,00:02:29.26,00:02:44.91,8955,9894
P19_06,salt,00:03:20.18,00:03:23.99,12010,12239
P19_06,egg,00:03:23.93,00:03:28.25,12235,12495
P19_06,fire,00:03:27.95,00:03:33.36,12477,12801
P19_06,egg,00:00:14.16,00:00:17.77,849,1066
P19_06,bacon,00:00:19.72,00:00:22.05,1183,1323
P19_06,fridge,00:00:21.87,00:00:23.12,1312,1387
P19_06,egg,00:00:25.32,00:00:26.35,1519,1581
P19_06,bacon,00:00:27.23,00:00:37.87,1633,2272
P19_06,bacon,00:00:37.69,00:00:39.52,2261,2371
P19_06,bacon,00:00:38.58,00:00:40.02,2314,2401
P20_05,fork,00:00:01.54,00:00:02.51,92,150
P20_05,bowl,00:00:02.05,00:00:03.56,122,213
P20_05,bowl,00:00:23.70,00:00:25.76,1422,1545
P20_05,knife,00:06:20.45,00:06:21.11,22827,22866
P20_05,knife,00:06:21.40,00:06:26.65,22884,23199
P20_05,rag,00:06:26.63,00:06:27.71,23197,23262
P20_05,dishwasher,00:06:28.35,00:06:29.76,23301,23385
P20_05,drawer:dishwasher,00:06:29.69,00:06:31.29,23381,23477
P20_05,knife,00:06:32.36,00:06:33.46,23541,23607
P20_05,drawer,00:06:34.65,00:06:35.49,23679,23729
P20_05,dishwasher,00:06:34.94,00:06:36.23,23696,23773
P20_05,rag,00:06:36.64,00:06:37.62,23798,23857
P20_05,board:chopping,00:06:37.74,00:06:40.40,23864,24024
P20_05,grater,00:00:27.86,00:00:29.10,1671,1746
P20_05,board:chopping,00:06:40.47,00:06:43.38,24028,24202
P20_05,board:chopping,00:06:44.76,00:06:47.93,24285,24475
P20_05,tap,00:06:52.23,00:06:54.14,24733,24848
P20_05,hand,00:06:54.54,00:06:58.86,24872,25131
P20_05,tap,00:06:59.45,00:07:00.32,25167,25219
P20_05,glass,00:07:03.07,00:07:05.18,25384,25510
P20_05,glass,00:07:06.41,00:07:20.77,25584,26446
P20_05,glass,00:07:06.56,00:07:13.61,25593,26016
P20_05,glass,00:07:12.86,00:07:14.56,25971,26073
P20_05,glass,00:07:14.36,00:07:15.14,26061,26108
P20_05,grater,00:00:29.33,00:00:37.09,1759,2225
P20_05,glass,00:07:15.08,00:07:20.98,26104,26458
P20_05,drawer,00:07:29.97,00:07:30.83,26998,27049
P20_05,glass,00:07:30.34,00:07:31.91,27020,27114
P20_05,glass,00:07:31.49,00:07:33.07,27089,27184
P20_05,glass,00:07:33.04,00:07:36.84,27182,27410
P20_05,rag,00:07:39.50,00:07:42.87,27570,27772
P20_05,grater,00:00:37.50,00:00:48.23,2250,2893
P20_05,grater,00:00:55.12,00:00:57.49,3307,3449
P20_05,grater,00:00:57.66,00:00:59.68,3459,3580
P20_05,bowl,00:01:01.29,00:01:02.23,3677,3733
P20_05,bowl,00:01:04.62,00:01:05.82,3877,3949
P20_05,bowl,00:01:10.32,00:01:13.57,4219,4414
P20_05,bowl,00:01:15.55,00:01:19.25,4533,4755
P20_05,bowl,00:00:03.60,00:00:05.44,216,326
P20_05,fork,00:01:19.35,00:01:20.72,4761,4843
P20_05,fork,00:01:20.82,00:01:26.35,4849,5181
P20_05,fork,00:01:30.94,00:01:32.33,5456,5539
P20_05,bowl,00:01:32.16,00:01:33.57,5529,5614
P20_05,liquid:washing:up,00:01:34.37,00:01:35.68,5662,5740
P20_05,liquid:washing:up,00:01:36.04,00:01:38.02,5762,5881
P20_05,bowl,00:01:38.12,00:01:44.32,5887,6259
P20_05,bowl,00:01:42.65,00:01:52.29,6159,6737
P20_05,bowl,00:01:54.76,00:01:55.91,6885,6954
P20_05,bowl,00:01:56.57,00:01:57.50,6994,7050
P20_05,fork,00:00:05.48,00:00:06.18,328,370
P20_05,bowl,00:01:57.41,00:01:59.57,7044,7174
P20_05,bowl,00:01:59.02,00:02:10.84,7141,7850
P20_05,bowl,00:02:10.01,00:02:12.60,7800,7956
P20_05,spatula,00:02:13.45,00:02:14.60,8006,8076
P20_05,spatula,00:02:15.38,00:02:21.78,8122,8506
P20_05,spatula,00:02:18.54,00:02:27.38,8312,8842
P20_05,spatula,00:02:26.72,00:02:30.89,8803,9053
P20_05,spatula,00:02:32.92,00:02:33.84,9175,9230
P20_05,spatula,00:02:37.96,00:02:38.97,9477,9538
P20_05,bowl,00:02:39.03,00:02:39.87,9541,9592
P20_05,bowl,00:00:09.61,00:00:10.47,576,628
P20_05,bowl,00:02:40.51,00:02:49.48,9630,10168
P20_05,bowl,00:02:49.74,00:02:52.75,10184,10365
P20_05,pan:frying,00:02:53.00,00:02:53.76,10380,10425
P20_05,pan:frying,00:02:54.42,00:02:57.06,10465,10623
P20_05,pan:frying,00:02:57.20,00:03:03.25,10632,10995
P20_05,liquid:washing:up,00:03:05.46,00:03:06.53,11127,11191
P20_05,liquid:washing:up,00:03:06.63,00:03:09.65,11197,11379
P20_05,pan:frying,00:03:11.27,00:03:18.88,11476,11932
P20_05,pan:frying,00:03:18.98,00:03:23.89,11938,12233
P20_05,pan:frying,00:03:23.03,00:03:32.19,12181,12731
P20_05,bowl,00:00:12.48,00:00:13.14,748,788
P20_05,pan:frying,00:03:23.99,00:03:29.73,12239,12583
P20_05,tap,00:03:32.71,00:03:34.16,12762,12849
P20_05,pan:frying,00:03:35.00,00:03:41.18,12900,13270
P20_05,drawer,00:03:41.69,00:03:43.03,13301,13381
P20_05,pan:frying,00:03:42.93,00:03:45.88,13375,13552
P20_05,spatula,00:03:48.00,00:03:59.33,13680,14359
P20_05,rag,00:03:50.23,00:03:55.48,13813,14128
P20_05,rag,00:03:55.20,00:03:58.83,14112,14329
P20_05,spatula,00:03:59.43,00:04:02.53,14365,14551
P20_05,fork,00:04:02.96,00:04:04.28,14577,14656
P20_05,tissue,00:00:13.68,00:00:16.36,820,981
P20_05,dishwasher,00:04:05.99,00:04:07.04,14759,14822
P20_05,drawer:dishwasher,00:04:07.14,00:04:08.85,14828,14931
P20_05,fork,00:04:08.95,00:04:09.72,14937,14983
P20_05,dishwasher,00:04:09.68,00:04:10.91,14980,15054
P20_05,bowl,00:04:11.56,00:04:14.82,15093,15289
P20_05,bowl,00:04:13.73,00:04:22.01,15223,15720
P20_05,drawer,00:04:23.52,00:04:25.63,15811,15937
P20_05,bowl,00:04:24.67,00:04:27.35,15880,16041
P20_05,drawer,00:04:27.69,00:04:28.63,16061,16117
P20_05,bowl,00:04:28.86,00:04:29.76,16131,16185
P20_05,bowl,00:00:15.76,00:00:20.40,945,1224
P20_05,drawer,00:04:31.50,00:04:33.30,16290,16398
P20_05,bowl,00:04:33.49,00:04:34.66,16409,16479
P20_05,grater,00:04:35.22,00:04:36.35,16513,16581
P20_05,drawer,00:04:36.33,00:04:37.89,16579,16673
P20_05,rag,00:04:39.02,00:04:43.23,16741,16993
P20_05,knife,00:04:45.78,00:04:49.13,17146,17347
P20_05,board:chopping,00:04:48.61,00:04:49.64,17316,17378
P20_05,board:chopping,00:05:00.90,00:05:02.24,18054,18134
P20_05,knife,00:05:01.90,00:05:02.53,18114,18151
P20_05,bin,00:05:03.83,00:05:09.58,18229,18574
P20_05,tissue,00:00:20.26,00:00:20.95,1215,1257
P20_05,tap,00:05:09.41,00:05:11.09,18564,18665
P20_05,hand,00:05:10.69,00:05:12.99,18641,18779
P20_05,knife,00:05:13.34,00:05:14.47,18800,18868
P20_05,knife,00:05:14.13,00:05:18.98,18847,19138
P20_05,knife,00:05:27.04,00:05:28.10,19622,19686
P20_05,knife,00:05:28.20,00:05:31.99,19692,19919
P20_05,board:chopping,00:05:36.65,00:05:37.71,20199,20262
P20_05,board:chopping,00:05:36.95,00:05:42.05,20217,20523
P20_05,board:chopping,00:05:42.15,00:05:43.13,20529,20587
P20_05,board:chopping,00:05:43.23,00:05:47.78,20593,20866
P20_05,tap,00:00:21.83,00:00:23.64,1309,1418
P20_05,knife,00:05:47.88,00:05:49.28,20872,20956
P20_05,knife,00:05:50.30,00:05:54.48,21018,21268
P20_05,tap,00:05:54.58,00:05:55.54,21274,21332
P20_05,knife,00:05:56.16,00:05:57.54,21369,21452
P20_05,knife,00:05:57.53,00:06:11.30,21451,22278
P20_05,dishwasher,00:06:11.48,00:06:13.98,22288,22438
P20_05,drawer:dishwasher,00:06:13.72,00:06:15.57,22423,22534
P20_05,knife,00:06:16.90,00:06:17.71,22614,22662
P20_05,drawer,00:06:17.82,00:06:18.60,22669,22716
P20_05,dishwasher,00:06:18.61,00:06:19.32,22716,22759
P20_06,drawer,00:00:01.97,00:00:05.58,118,334
P20_06,bowl,00:00:03.59,00:00:05.83,215,349
P20_06,box:cereal,00:00:38.72,00:00:40.29,2323,2417
P20_06,fridge,00:00:40.21,00:00:41.90,2412,2514
P20_06,bottle:milk,00:00:42.00,00:00:45.33,2520,2719
P20_06,fridge,00:00:46.11,00:00:48.12,2766,2887
P20_06,bottle:milk,00:00:50.05,00:00:53.25,3003,3195
P20_06,milk,00:00:57.48,00:01:03.28,3448,3796
P20_06,milk,00:01:07.82,00:01:11.06,4069,4263
P20_06,milk,00:01:13.86,00:01:16.69,4431,4601
P20_06,lid,00:01:17.09,00:01:21.69,4625,4901
P20_06,fridge,00:01:26.20,00:01:28.26,5172,5295
P20_06,tap,00:00:08.28,00:00:09.61,496,576
P20_06,milk,00:01:28.36,00:01:31.39,5301,5483
P20_06,ham,00:01:32.22,00:01:33.19,5533,5591
P20_06,salad,00:01:33.29,00:01:36.51,5597,5790
P20_06,salad,00:01:40.19,00:01:41.69,6011,6101
P20_06,drawer,00:01:42.22,00:01:43.89,6133,6233
P20_06,plate,00:01:43.99,00:01:46.27,6239,6376
P20_06,plate,00:01:48.23,00:01:51.44,6493,6686
P20_06,packaging:salad,00:01:52.10,00:01:55.55,6726,6933
P20_06,salad,00:01:56.44,00:02:13.39,6986,8003
P20_06,salad,00:02:18.26,00:02:27.69,8295,8861
P20_06,bowl,00:00:09.83,00:00:13.25,589,795
P20_06,packaging:salad,00:02:28.70,00:02:40.14,8922,9608
P20_06,clip,00:02:32.75,00:02:33.89,9165,9233
P20_06,packaging:salad,00:02:33.92,00:02:40.28,9235,9616
P20_06,fridge,00:02:39.82,00:02:42.81,9589,9768
P20_06,salad,00:02:42.92,00:02:44.98,9775,9898
P20_06,fridge,00:02:45.58,00:02:47.22,9934,10033
P20_06,cupboard,00:02:47.32,00:02:48.25,10039,10095
P20_06,bread,00:02:48.06,00:02:50.20,10083,10212
P20_06,cupboard,00:02:50.03,00:02:51.06,10201,10263
P20_06,bread,00:02:51.97,00:02:54.43,10318,10465
P20_06,tap,00:00:13.35,00:00:13.85,801,831
P20_06,sauce,00:02:56.23,00:02:57.21,10573,10632
P20_06,sauce,00:02:57.11,00:03:00.14,10626,10808
P20_06,sauce,00:02:59.62,00:03:10.03,10777,11401
P20_06,sauce,00:03:10.13,00:03:12.58,11407,11554
P20_06,tissue,00:03:12.51,00:03:15.58,11550,11734
